date,S&P500,나스닥100,나스닥종합,다우존스,러셀2000,반도체(SOX),QQQ(나100 1x),QLD(나100 2x),TQQQ(나100 3x),SPY(S&P 1x),SSO(S&P 2x),UPRO(S&P 3x),SOXX(반도체 1x),SOXL(반도체 3x),DIA(다우 1x),UDOW(다우 3x),IWM(러셀 1x),TNA(러셀 3x)
1936-06-30,84.0317116693664,,,,,,,,,,,,,,,,,
1936-07-31,89.75085231267643,,,,,,,,,,,,,,,,,
1936-08-31,90.54360084528163,,,,,,,,,,,,,,,,,
1936-09-30,90.65685372147915,,,,,,,,,,,,,,,,,
1936-10-31,97.56511716369695,,,,,,,,,,,,,,,,,
1936-11-30,97.84824935419076,,,,,,,,,,,,,,,,,
1936-12-31,97.28199577359187,,,,,,,,,,,,,,,,,
1937-01-31,100.62288001869763,,,,,,,,,,,,,,,,,
1937-02-28,102.26500352200677,,,,,,,,,,,,,,,,,
1937-03-31,101.47225498940158,,,,,,,,,,,,,,,,,
1937-04-30,93.03511011968342,,,,,,,,,,,,,,,,,
1937-05-31,92.07248227278197,,,,,,,,,,,,,,,,,
1937-06-30,87.20271660017588,,,,,,,,,,,,,,,,,
1937-07-31,94.96036581348636,,,,,,,,,,,,,,,,,
1937-08-31,90.82673303577542,,,,,,,,,,,,,,,,,
1937-09-30,77.91619675975377,,,,,,,,,,,,,,,,,
1937-10-31,69.93205259443698,,,,,,,,,,,,,,,,,
1937-11-30,62.910530875827284,,,,,,,,,,,,,,,,,
1937-12-31,59.73952594501781,,,,,,,,,,,,,,,,,
1938-01-31,60.53227447762299,,,,,,,,,,,,,,,,,
1938-02-28,64.21291195112696,,,,,,,,,,,,,,,,,
1938-03-31,48.13137074429583,,,,,,,,,,,,,,,,,
1938-04-30,55.37938741491184,,,,,,,,,,,,,,,,,
1938-05-31,52.49150927440181,,,,,,,,,,,,,,,,,
1938-06-30,65.45866658832786,,,,,,,,,,,,,,,,,
1938-07-31,69.81879971823946,,,,,,,,,,,,,,,,,
1938-08-31,68.28992369093349,,,,,,,,,,,,,,,,,
1938-09-30,69.30917257573934,,,,,,,,,,,,,,,,,
1938-10-31,74.57531251464803,,,,,,,,,,,,,,,,,
1938-11-30,72.08380324024623,,,,,,,,,,,,,,,,,
1938-12-31,74.40543860054612,,,,,,,,,,,,,,,,,
1939-01-31,69.64892580413753,,,,,,,,,,,,,,,,,
1939-02-28,71.91392932614431,,,,,,,,,,,,,,,,,
1939-03-31,62.174403381126496,,,,,,,,,,,,,,,,,
1939-04-30,61.891281991021415,,,,,,,,,,,,,,,,,
1939-05-31,65.68516694052853,,,,,,,,,,,,,,,,,
1939-06-30,61.49490232452447,,,,,,,,,,,,,,,,,
1939-07-31,68.17667081473596,,,,,,,,,,,,,,,,,
1939-08-31,63.30691054232423,,,,,,,,,,,,,,,,,
1939-09-30,72.42355646864442,,,,,,,,,,,,,,,,,
1939-10-31,72.6500568208451,,,,,,,,,,,,,,,,,
1939-11-30,69.08267222353867,,,,,,,,,,,,,,,,,
1939-12-31,70.55492721294024,,,,,,,,,,,,,,,,,
1940-01-31,68.23329725283472,,,,,,,,,,,,,,,,,
1940-02-29,68.68629795723608,,,,,,,,,,,,,,,,,
1940-03-31,68.96942474753551,,,,,,,,,,,,,,,,,
1940-04-30,69.0260457854399,,,,,,,,,,,,,,,,,
1940-05-31,52.49150927440181,,,,,,,,,,,,,,,,,
1940-06-30,56.51188917591522,,,,,,,,,,,,,,,,,
1940-07-31,58.26727095561623,,,,,,,,,,,,,,,,,
1940-08-31,59.456399154718376,,,,,,,,,,,,,,,,,
1940-09-30,60.36240056352108,,,,,,,,,,,,,,,,,
1940-10-31,62.74065696172537,,,,,,,,,,,,,,,,,
1940-11-30,59.85277342102096,,,,,,,,,,,,,,,,,
1940-12-31,59.90939985911973,,,,,,,,,,,,,,,,,
1941-01-31,57.02151631841533,,,,,,,,,,,,,,,,,
1941-02-28,56.17214134771139,,,,,,,,,,,,,,,,,
1941-03-31,56.39864169991207,,,,,,,,,,,,,,,,,
1941-04-30,52.71800962660248,,,,,,,,,,,,,,,,,
1941-05-31,53.11438389290507,,,,,,,,,,,,,,,,,
1941-06-30,55.77576708140879,,,,,,,,,,,,,,,,,
1941-07-31,58.83352453621511,,,,,,,,,,,,,,,,,
1941-08-31,58.21064451751747,,,,,,,,,,,,,,,,,
1941-09-30,57.75764381311612,,,,,,,,,,,,,,,,,
1941-10-31,53.793884949507095,,,,,,,,,,,,,,,,,
1941-11-30,51.64212890350349,,,,,,,,,,,,,,,,,
1941-12-31,49.20724606720045,,,,,,,,,,,,,,,,,
1942-01-31,50.11325287619752,,,,,,,,,,,,,,,,,
1942-02-28,48.64099788679594,,,,,,,,,,,,,,,,,
1942-03-31,45.356740079788956,,,,,,,,,,,,,,,,,
1942-04-30,43.374857947887264,,,,,,,,,,,,,,,,,
1942-05-31,46.14948861239414,,,,,,,,,,,,,,,,,
1942-06-30,46.998868983292446,,,,,,,,,,,,,,,,,
1942-07-31,48.47112397269402,,,,,,,,,,,,,,,,,
1942-08-31,48.81087180089786,,,,,,,,,,,,,,,,,
1942-09-30,50.11325287619752,,,,,,,,,,,,,,,,,
1942-10-31,53.00113101670756,,,,,,,,,,,,,,,,,
1942-11-30,52.60475675040496,,,,,,,,,,,,,,,,,
1942-12-31,55.32276637700744,,,,,,,,,,,,,,,,,
1943-01-31,59.116645926320174,,,,,,,,,,,,,,,,,
1943-02-28,62.117782343222096,,,,,,,,,,,,,,,,,
1943-03-31,65.57191406433101,,,,,,,,,,,,,,,,,
1943-04-30,65.62854050242977,,,,,,,,,,,,,,,,,
1943-05-31,68.23329725283472,,,,,,,,,,,,,,,,,
1943-06-30,69.93205259443698,,,,,,,,,,,,,,,,,
1943-07-31,67.10079549183135,,,,,,,,,,,,,,,,,
1943-08-31,66.8176687015319,,,,,,,,,,,,,,,,,
1943-09-30,68.40317116693664,,,,,,,,,,,,,,,,,
1943-10-31,67.44054332003518,,,,,,,,,,,,,,,,,
1943-11-30,62.40090913352153,,,,,,,,,,,,,,,,,
1943-12-31,66.08154120683112,,,,,,,,,,,,,,,,,
1944-01-31,67.10079549183135,,,,,,,,,,,,,,,,,
1944-02-29,66.93091617753507,,,,,,,,,,,,,,,,,
1944-03-31,68.0634233387328,,,,,,,,,,,,,,,,,
1944-04-30,67.2140429678345,,,,,,,,,,,,,,,,,
1944-05-31,69.93205259443698,,,,,,,,,,,,,,,,,
1944-06-30,73.49943179154904,,,,,,,,,,,,,,,,,
1944-07-31,71.97055576424307,,,,,,,,,,,,,,,,,
1944-08-31,72.59343038274633,,,,,,,,,,,,,,,,,
1944-09-30,72.14042967834499,,,,,,,,,,,,,,,,,
1944-10-31,72.36693003054566,,,,,,,,,,,,,,,,,
1944-11-30,72.6500568208451,,,,,,,,,,,,,,,,,
1944-12-31,75.1981871331513,,,,,,,,,,,,,,,,,
1945-01-31,76.27406785625028,,,,,,,,,,,,,,,,,
1945-02-28,80.9739542145601,,,,,,,,,,,,,,,,,
1945-03-31,77.06681638885546,,,,,,,,,,,,,,,,,
1945-04-30,84.0317116693664,,,,,,,,,,,,,,,,,
1945-05-31,84.99433951626787,,,,,,,,,,,,,,,,,
1945-06-30,84.20158558346832,,,,,,,,,,,,,,,,,
1945-07-31,83.01245738436617,,,,,,,,,,,,,,,,,
1945-08-31,87.8255966188735,,,,,,,,,,,,,,,,,
1945-09-30,90.88334867348546,,,,,,,,,,,,,,,,,
1945-10-31,94.28085935668996,,,,,,,,,,,,,,,,,
1945-11-30,97.33862221169063,,,,,,,,,,,,,,,,,
1945-12-31,98.3012500585921,,,,,,,,,,,,,,,,,
1946-01-31,105.15288706271116,,,,,,,,,,,,,,,,,
1946-02-28,97.84824935419076,,,,,,,,,,,,,,,,,
1946-03-31,102.15176144619798,,,,,,,,,,,,,,,,,
1946-04-30,106.22876778581013,,,,,,,,,,,,,,,,,
1946-05-31,108.60702418401442,,,,,,,,,,,,,,,,,
1946-06-30,104.36013853010597,,,,,,,,,,,,,,,,,
1946-07-31,101.69874994140788,,,,,,,,,,,,,,,,,
1946-08-31,94.28085935668996,,,,,,,,,,,,,,,,,
1946-09-30,84.71121272596844,,,,,,,,,,,,,,,,,
1946-10-31,84.0317116693664,,,,,,,,,,,,,,,,,
1946-11-30,83.12571026056371,,,,,,,,,,,,,,,,,
1946-12-31,86.63646841977136,,,,,,,,,,,,,,,,,
1947-01-31,88.67497158957745,,,,,,,,,,,,,,,,,
1947-02-28,87.37259591447216,,,,,,,,,,,,,,,,,
1947-03-31,85.90034092507057,,,,,,,,,,,,,,,,,
1947-04-30,82.55945667996482,,,,,,,,,,,,,,,,,
1947-05-31,81.82332918526404,,,,,,,,,,,,,,,,,
1947-06-30,86.12684127727125,,,,,,,,,,,,,,,,,
1947-07-31,89.24122517017634,,,,,,,,,,,,,,,,,
1947-08-31,86.74971589577453,,,,,,,,,,,,,,,,,
1947-09-30,85.56058769667237,,,,,,,,,,,,,,,,,
1947-10-31,87.37259591447216,,,,,,,,,,,,,,,,,
1947-11-30,84.82446020197159,,,,,,,,,,,,,,,,,
1947-12-31,86.63646841977136,,,,,,,,,,,,,,,,,
1948-01-31,83.12571026056371,,,,,,,,,,,,,,,,,
1948-02-29,78.87882460665524,,,,,,,,,,,,,,,,,
1948-03-31,85.39071378257046,,,,,,,,,,,,,,,,,
1948-04-30,87.65571730457722,,,,,,,,,,,,,,,,,
1948-05-31,94.507365109085,,,,,,,,,,,,,,,,,
1948-06-30,94.79048649919008,,,,,,,,,,,,,,,,,
1948-07-31,89.75085231267643,,,,,,,,,,,,,,,,,
1948-08-31,90.43035336927846,,,,,,,,,,,,,,,,,
1948-09-30,87.712343742676,,,,,,,,,,,,,,,,,
1948-10-31,93.43148438598602,,,,,,,,,,,,,,,,,
1948-11-30,83.5220845268663,,,,,,,,,,,,,,,,,
1948-12-31,86.0702148391725,,,,,,,,,,,,,,,,,
1949-01-31,86.18346771537001,,,,,,,,,,,,,,,,,
1949-02-28,82.7859570321655,,,,,,,,,,,,,,,,,
1949-03-31,85.2774663065673,,,,,,,,,,,,,,,,,
1949-04-30,83.29558417466562,,,,,,,,,,,,,,,,,
1949-05-31,80.35107419586247,,,,,,,,,,,,,,,,,
1949-06-30,80.18120028176054,,,,,,,,,,,,,,,,,
1949-07-31,85.16421343036978,,,,,,,,,,,,,,,,,
1949-08-31,86.18346771537001,,,,,,,,,,,,,,,,,
1949-09-30,88.2219708851761,,,,,,,,,,,,,,,,,
1949-10-31,90.82673303577542,,,,,,,,,,,,,,,,,
1949-11-30,90.93997511158422,,,,,,,,,,,,,,,,,
1949-12-31,95.07361868968388,,,,,,,,,,,,,,,,,
1950-01-31,96.54586287869674,,,,,,,,,,,,,,,,,
1950-02-28,97.5084907255982,,,,,,,,,,,,,,,,,
1950-03-31,97.90487579228952,,,,,,,,,,,,,,,,,
1950-04-30,101.69874994140788,,,,,,,,,,,,,,,,,
1950-05-31,106.34202066200767,,,,,,,,,,,,,,,,,
1950-06-30,100.16987931429628,,,,,,,,,,,,,,,,,
1950-07-31,101.01925428500023,,,,,,,,,,,,,,,,,
1950-08-31,104.30351209200721,,,,,,,,,,,,,,,,,
1950-09-30,110.13590561151476,,,,,,,,,,,,,,,,,
1950-10-31,110.58890631591612,,,,,,,,,,,,,,,,,
1950-11-30,110.47565343971861,,,,,,,,,,,,,,,,,
1950-12-31,115.68516694052853,,,,,,,,,,,,,,,,,
1951-01-31,122.6500568208451,,,,,,,,,,,,,,,,,
1951-02-28,123.4428053534503,,,,,,,,,,,,,,,,,
1951-03-31,121.63080253584486,,,,,,,,,,,,,,,,,
1951-04-30,127.01019535095107,,,,,,,,,,,,,,,,,
1951-05-31,121.8573082882399,,,,,,,,,,,,,,,,,
1951-06-30,118.68629255704171,,,,,,,,,,,,,,,,,
1951-07-31,126.8403160366548,,,,,,,,,,,,,,,,,
1951-08-31,131.8233345854584,,,,,,,,,,,,,,,,,
1951-09-30,131.7100817092609,,,,,,,,,,,,,,,,,
1951-10-31,129.89807889165547,,,,,,,,,,,,,,,,,
1951-11-30,129.5583202630629,,,,,,,,,,,,,,,,,
1951-12-31,134.59796524996528,,,,,,,,,,,,,,,,,
1952-01-31,136.69308945767574,,,,,,,,,,,,,,,,,
1952-02-29,131.7100817092609,,,,,,,,,,,,,,,,,
1952-03-31,137.99547593316979,,,,,,,,,,,,,,,,,
1952-04-30,132.04982953746472,,,,,,,,,,,,,,,,,
1952-05-31,135.1075923924654,,,,,,,,,,,,,,,,,
1952-06-30,141.33634937788682,,,,,,,,,,,,,,,,,
1952-07-31,143.82785865228863,,,,,,,,,,,,,,,,,
1952-08-31,141.7327344445781,,,,,,,,,,,,,,,,,
1952-09-30,138.95810378007124,,,,,,,,,,,,,,,,,
1952-10-31,138.84485090387372,,,,,,,,,,,,,,,,,
1952-11-30,145.3001136416902,,,,,,,,,,,,,,,,,
1952-12-31,150.45300070440135,,,,,,,,,,,,,,,,,
1953-01-31,149.37711998130237,,,,,,,,,,,,,,,,,
1953-02-28,146.65911575489426,,,,,,,,,,,,,,,,,
1953-03-31,143.2049894339797,,,,,,,,,,,,,,,,,
1953-04-30,139.41110448447262,,,,,,,,,,,,,,,,,
1953-05-31,138.95810378007124,,,,,,,,,,,,,,,,,
1953-06-30,136.69308945767574,,,,,,,,,,,,,,,,,
1953-07-31,140.14722657897903,,,,,,,,,,,,,,,,,
1953-08-31,132.04982953746472,,,,,,,,,,,,,,,,,
1953-09-30,132.219708851761,,,,,,,,,,,,,,,,,
1953-10-31,138.95810378007124,,,,,,,,,,,,,,,,,
1953-11-30,140.2038530170778,,,,,,,,,,,,,,,,,
1953-12-31,140.48697440718288,,,,,,,,,,,,,,,,,
1954-01-31,147.67837003989447,,,,,,,,,,,,,,,,,
1954-02-28,148.07474430619706,,,,,,,,,,,,,,,,,
1954-03-31,152.54813571250057,,,,,,,,,,,,,,,,,
1954-04-30,160.02265273531725,,,,,,,,,,,,,,,,,
1954-05-31,165.28879267422593,,,,,,,,,,,,,,,,,
1954-06-30,165.40203475003472,,,,,,,,,,,,,,,,,
1954-07-31,174.8584339047531,,,,,,,,,,,,,,,,,
1954-08-31,168.91279830943674,,,,,,,,,,,,,,,,,
1954-09-30,182.95584174665615,,,,,,,,,,,,,,,,,
1954-10-31,179.38845174915537,,,,,,,,,,,,,,,,,
1954-11-30,193.8844958907761,,,,,,,,,,,,,,,,,
1954-12-31,203.73725851140833,,,,,,,,,,,,,,,,,
1955-01-31,207.41790138510666,,,,,,,,,,,,,,,,,
1955-02-28,208.15401267922434,,,,,,,,,,,,,,,,,
1955-03-31,207.1347799950016,,,,,,,,,,,,,,,,,
1955-04-30,214.9490340456334,,,,,,,,,,,,,,,,,
1955-05-31,214.66591265552827,,,,,,,,,,,,,,,,,
1955-06-30,232.33295092756978,,,,,,,,,,,,,,,,,
1955-07-31,246.43262080288793,,,,,,,,,,,,,,,,,
1955-08-31,244.507365109085,,,,,,,,,,,,,,,,,
1955-09-30,247.28198497320318,,,,,,,,,,,,,,,,,
1955-10-31,239.75085231267644,,,,,,,,,,,,,,,,,
1955-11-30,257.701011974823,,,,,,,,,,,,,,,,,
1955-12-31,257.5311434609155,,,,,,,,,,,,,,,,,
1956-01-31,248.13137074429582,,,,,,,,,,,,,,,,,
1956-02-29,256.7383949283103,,,,,,,,,,,,,,,,,
1956-03-31,274.5186860765493,,,,,,,,,,,,,,,,,
1956-04-30,273.95244329633914,,,,,,,,,,,,,,,,,
1956-05-31,255.9456463957051,,,,,,,,,,,,,,,,,
1956-06-30,265.9682991310223,,,,,,,,,,,,,,,,,
1956-07-31,279.67157313926043,,,,,,,,,,,,,,,,,
1956-08-31,269.02604038524555,,,,,,,,,,,,,,,,,
1956-09-30,256.7950105660203,,,,,,,,,,,,,,,,,
1956-10-31,258.097407841903,,,,,,,,,,,,,,,,,
1956-11-30,255.2661507392974,,,,,,,,,,,,,,,,,
1956-12-31,264.269527588837,,,,,,,,,,,,,,,,,
1957-01-31,253.22764216929693,,,,,,,,,,,,,,,,,
1957-02-28,244.96035501309765,,,,,,,,,,,,,,,,,
1957-03-31,249.77350504799367,,,,,,,,,,,,,,,,,
1957-04-30,259.0034092507057,,,,,,,,,,,,,,,,,
1957-05-31,268.57305048123294,,,,,,,,,,,,,,,,,
1957-06-30,268.2332918526404,,,,,,,,,,,,,,,,,
1957-07-31,271.291054707641,,,,,,,,,,,,,,,,,
1957-08-31,256.0588992719026,,,,,,,,,,,,,,,,,
1957-09-30,240.20384221668905,,,,,,,,,,,,,,,,,
1957-10-31,232.5028410422548,,,,,,,,,,,,,,,,,
1957-11-30,236.24009955366313,,,,,,,,,,,,,,,,,
1957-12-31,226.44395257074095,,,,,,,,,,,,,,,,,
1958-01-31,236.1268466774656,,,,,,,,,,,,,,,,,
1958-02-28,231.25708100485954,,,,,,,,,,,,,,,,,
1958-03-31,238.39183939908364,,,,,,,,,,,,,,,,,
1958-04-30,245.97960929809787,,,,,,,,,,,,,,,,,
1958-05-31,249.66025217179615,,,,,,,,,,,,,,,,,
1958-06-30,256.1721521481001,,,,,,,,,,,,,,,,,
1958-07-31,267.2140375676401,,,,,,,,,,,,,,,,,
1958-08-31,270.38505329883833,,,,,,,,,,,,,,,,,
1958-09-30,283.4654688891562,,,,,,,,,,,,,,,,,
1958-10-31,290.6568645218679,,,,,,,,,,,,,,,,,
1958-11-30,297.1687428973944,,,,,,,,,,,,,,,,,
1958-12-31,312.6274040855278,,,,,,,,,,,,,,,,,
1959-01-31,313.9864169991206,,,,,,,,,,,,,,,,,
1959-02-28,313.75991124672555,,,,,,,,,,,,,,,,,
1959-03-31,313.92977976063315,,,,,,,,,,,,,,,,,
1959-04-30,326.10419394214836,,,,,,,,,,,,,,,,,
1959-05-31,332.27633528985973,,,,,,,,,,,,,,,,,
1959-06-30,331.08721249095197,,,,,,,,,,,,,,,,,
1959-07-31,342.6387250529921,,,,,,,,,,,,,,,,,
1959-08-31,337.4858379902809,,,,,,,,,,,,,,,,,
1959-09-30,322.08381404063493,,,,,,,,,,,,,,,,,
1959-10-31,325.70781967584577,,,,,,,,,,,,,,,,,
1959-11-30,330.01132096746426,,,,,,,,,,,,,,,,,
1959-12-31,339.1279722939788,,,,,,,,,,,,,,,,,
1960-01-31,314.89241840792334,,,,,,,,,,,,,,,,,
1960-02-29,317.78029114823903,,,,,,,,,,,,,,,,,
1960-03-31,313.36353698042296,,,,,,,,,,,,,,,,,
1960-04-30,307.87089128911924,,,,,,,,,,,,,,,,,
1960-05-31,316.1381784453186,,,,,,,,,,,,,,,,,
1960-06-30,322.31029819225256,,,,,,,,,,,,,,,,,
1960-07-31,314.32615402693574,,,,,,,,,,,,,,,,,
1960-08-31,322.5368039446476,,,,,,,,,,,,,,,,,
1960-09-30,303.0577628550007,,,,,,,,,,,,,,,,,
1960-10-31,302.3216299601055,,,,,,,,,,,,,,,,,
1960-11-30,314.49604414162076,,,,,,,,,,,,,,,,,
1960-12-31,329.04870392095154,,,,,,,,,,,,,,,,,
1961-01-31,349.8301206857037,,,,,,,,,,,,,,,,,
1961-02-28,359.22989340232334,,,,,,,,,,,,,,,,,
1961-03-31,368.4031603665479,,,,,,,,,,,,,,,,,
1961-04-30,369.8187889178507,,,,,,,,,,,,,,,,,
1961-05-31,376.89693167436485,,,,,,,,,,,,,,,,,
1961-06-30,366.02491476873234,,,,,,,,,,,,,,,,,
1961-07-31,378.02946043634,,,,,,,,,,,,,,,,,
1961-08-31,385.4473402206692,,,,,,,,,,,,,,,,,
1961-09-30,377.85959192243246,,,,,,,,,,,,,,,,,
1961-10-31,388.56174031415736,,,,,,,,,,,,,,,,,
1961-11-30,403.8505113876059,,,,,,,,,,,,,,,,,
1961-12-31,405.15290866348863,,,,,,,,,,,,,,,,,
1962-01-31,389.80745714999773,,,,,,,,,,,,,,,,,
1962-02-28,396.1494886123941,,,,,,,,,,,,,,,,,
1962-03-31,393.82788025306604,,,,,,,,,,,,,,,,,
1962-04-30,369.42241465154814,,,,,,,,,,,,,,,,,
1962-05-31,337.65572810496593,,,,,,,,,,,,,,,,,
1962-06-30,310.02265273531725,,,,,,,,,,,,,,,,,
1962-07-31,329.7281995773592,,,,,,,,,,,,,,,,,
1962-08-31,334.76783376387283,,,,,,,,,,,,,,,,,
1962-09-30,318.62967691933164,,,,,,,,,,,,,,,,,
1962-10-31,320.0453054706345,,,,,,,,,,,,,,,,,
1962-11-30,352.54812491211186,,,,,,,,,,,,,,,,,
1962-12-31,357.30463770852043,,,,,,,,,,,,,,,,,
1963-01-31,374.8584231043644,,,,,,,,,,,,,,,,,
1963-02-28,364.0430434372194,,,,,,,,,,,,,,,,,
1963-03-31,376.9535689128523,,,,,,,,,,,,,,,,,
1963-04-30,395.24350880436884,,,,,,,,,,,,,,,,,
1963-05-31,400.90602300958017,,,,,,,,,,,,,,,,,
1963-06-30,392.8086259680658,,,,,,,,,,,,,,,,,
1963-07-31,391.4495914536956,,,,,,,,,,,,,,,,,
1963-08-31,410.53227987781736,,,,,,,,,,,,,,,,,
1963-09-30,406.00225123302636,,,,,,,,,,,,,,,,,
1963-10-31,419.0826884241217,,,,,,,,,,,,,,,,,
1963-11-30,414.6659342563058,,,,,,,,,,,,,,,,,
1963-12-31,424.80179666626566,,,,,,,,,,,,,,,,,
1964-01-31,436.2400995536631,,,,,,,,,,,,,,,,,
1964-02-29,440.54362244605903,,,,,,,,,,,,,,,,,
1964-03-31,447.2253909362705,,,,,,,,,,,,,,,,,
1964-04-30,449.94337356190124,,,,,,,,,,,,,,,,,
1964-05-31,455.09628222538987,,,,,,,,,,,,,,,,,
1964-06-30,462.5707992482066,,,,,,,,,,,,,,,,,
1964-07-31,471.00793331753596,,,,,,,,,,,,,,,,,
1964-08-31,463.36354778081176,,,,,,,,,,,,,,,,,
1964-09-30,476.6704475227472,,,,,,,,,,,,,,,,,
1964-10-31,480.5209589103531,,,,,,,,,,,,,,,,,
1964-11-30,478.02943883556253,,,,,,,,,,,,,,,,,
1964-12-31,479.8980788916555,,,,,,,,,,,,,,,,,
1965-01-31,495.8097299838016,,,,,,,,,,,,,,,,,
1965-02-28,495.0736186896838,,,,,,,,,,,,,,,,,
1965-03-31,487.8822446577497,,,,,,,,,,,,,,,,,
1965-04-30,504.58664428250097,,,,,,,,,,,,,,,,,
1965-05-31,500.6794956564077,,,,,,,,,,,,,,,,,
1965-06-30,476.33071049493213,,,,,,,,,,,,,,,,,
1965-07-31,482.7293359942611,,,,,,,,,,,,,,,,,
1965-08-31,493.6013528998935,,,,,,,,,,,,,,,,,
1965-09-30,509.3997727166196,,,,,,,,,,,,,,,,,
1965-10-31,523.3295524772527,,,,,,,,,,,,,,,,,
1965-11-30,518.7429297955292,,,,,,,,,,,,,,,,,
1965-12-31,523.3861897157402,,,,,,,,,,,,,,,,,
1966-01-31,525.9343038274634,,,,,,,,,,,,,,,,,
1966-02-28,516.5345527116212,,,,,,,,,,,,,,,,,
1966-03-31,505.2661615396861,,,,,,,,,,,,,,,,,
1966-04-30,515.6285297020411,,,,,,,,,,,,,,,,,
1966-05-31,487.7123329422872,,,,,,,,,,,,,,,,,
1966-06-30,479.841441653168,,,,,,,,,,,,,,,,,
1966-07-31,473.3861789153515,,,,,,,,,,,,,,,,,
1966-08-31,436.5798365814783,,,,,,,,,,,,,,,,,
1966-09-30,433.5220737264776,,,,,,,,,,,,,,,,,
1966-10-31,454.1336219773222,,,,,,,,,,,,,,,,,
1966-11-30,455.549250528625,,,,,,,,,,,,,,,,,
1966-12-31,454.86977647299483,,,,,,,,,,,,,,,,,
1967-01-31,490.43035876947283,,,,,,,,,,,,,,,,,
1967-02-28,491.39297581598555,,,,,,,,,,,,,,,,,
1967-03-31,510.758764029435,,,,,,,,,,,,,,,,,
1967-04-30,532.3329725283472,,,,,,,,,,,,,,,,,
1967-05-31,504.4167757685934,,,,,,,,,,,,,,,,,
1967-06-30,513.2502841042256,,,,,,,,,,,,,,,,,
1967-07-31,536.5232209437683,,,,,,,,,,,,,,,,,
1967-08-31,530.2378267198593,,,,,,,,,,,,,,,,,
1967-09-30,547.6217436017957,,,,,,,,,,,,,,,,,
1967-10-31,528.3125926268339,,,,,,,,,,,,,,,,,
1967-11-30,532.2763352898597,,,,,,,,,,,,,,,,,
1967-12-31,546.2627522889804,,,,,,,,,,,,,,,,,
1968-01-31,522.3102981922525,,,,,,,,,,,,,,,,,
1968-02-29,506.0022728338038,,,,,,,,,,,,,,,,,
1968-03-31,510.758764029435,,,,,,,,,,,,,,,,,
1968-04-30,551.8686292557041,,,,,,,,,,,,,,,,,
1968-05-31,558.7769034983107,,,,,,,,,,,,,,,,,
1968-06-30,563.8731749233118,,,,,,,,,,,,,,,,,
1968-07-31,553.4541263209145,,,,,,,,,,,,,,,,,
1968-08-31,559.796157783311,,,,,,,,,,,,,,,,,
1968-09-30,581.3703230806683,,,,,,,,,,,,,,,,,
1968-10-31,585.5606146976442,,,,,,,,,,,,,,,,,
1968-11-30,613.6466799713055,,,,,,,,,,,,,,,,,
1968-12-31,588.1087288093673,,,,,,,,,,,,,,,,,
1969-01-31,583.2956003752488,,,,,,,,,,,,,,,,,
1969-02-28,555.6625034048225,,,,,,,,,,,,,,,,,
1969-03-31,574.8018290674318,,,,,,,,,,,,,,,,,
1969-04-30,587.1461117628546,,,,,,,,,,,,,,,,,
1969-05-31,585.8437144869719,,,,,,,,,,,,,,,,,
1969-06-30,553.284257807007,,,,,,,,,,,,,,,,,
1969-07-31,519.9886898329245,,,,,,,,,,,,,,,,,
1969-08-31,540.8267438361642,,,,,,,,,,,,,,,,,
1969-09-30,527.2933383418336,,,,,,,,,,,,,,,,,
1969-10-31,549.9433951626787,,,,,,,,,,,,,,,,,
1969-11-30,531.200443766372,,,,,,,,,,,,,,,,,
1969-12-31,521.2910439072523,,,,,,,,,,,,,,,,,
1970-01-31,481.4269387183783,,,,,,,,,,,,,,,,,
1970-02-28,506.79502136640906,,,,,,,,,,,,,,,,,
1970-03-31,507.53113266052674,,,,,,,,,,,,,,,,,
1970-04-30,461.60813900013886,,,,,,,,,,,,,,,,,
1970-05-31,433.46547968954496,,,,,,,,,,,,,,,,,
1970-06-30,411.7780399152126,,,,,,,,,,,,,,,,,
1970-07-31,441.9592509973619,,,,,,,,,,,,,,,,,
1970-08-31,461.60813900013886,,,,,,,,,,,,,,,,,
1970-09-30,477.34996477993235,,,,,,,,,,,,,,,,,
1970-10-31,471.40430758383854,,,,,,,,,,,,,,,,,
1970-11-30,493.7712214138012,,,,,,,,,,,,,,,,,
1970-12-31,521.8006926505299,,,,,,,,,,,,,,,,,
1971-01-31,542.9218464430971,,,,,,,,,,,,,,,,,
1971-02-28,547.8482493541908,,100.0,,,,,,,,,,,,,,,
1971-03-31,568.0067861002453,,104.56878335319355,,,,,,,,,,,,,,,
1971-04-30,588.61833435109,,110.81508497131185,,,,,,,,,,,,,,,
1971-05-31,564.1562747126395,,106.81863421335625,,,,,,,,,,,,,,,
1971-06-30,558.8901347737308,,106.37458747514461,,,,,,,,,,,,,,,
1971-07-31,541.2231181024667,,103.87803478112656,,,,,,,,,,,,,,,
1971-08-31,560.7587748298237,,106.98638453414617,,,,,,,,,,,,,,,
1971-09-30,556.8516262037303,,107.5883192414632,,,,,,,,,,,,,,,
1971-10-31,533.5787325657425,,103.71028446033664,,,,,,,,,,,,,,,
1971-11-30,532.2196980513722,,102.59522891045256,,,,,,,,,,,,,,,
1971-12-31,578.0860544732726,,112.61101921306565,,,,,,,,,,,,,,,
1972-01-31,588.5617403141574,,117.29821101457549,,,,,,,,,,,,,,,
1972-02-29,603.4541371213032,,123.72212530516826,,,,,,,,,,,,,,,
